ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
73419	Armt1	acidic residue methyltransferase 1	-0.01	1
106021	Topors	topoisomerase I binding, arginine/serine-rich	0	1
14670	Gnl1	guanine nucleotide binding protein-like 1	0	1
22632	Yy1	YY1 transcription factor	0	1
241627	Wdr76	WD repeat domain 76	0	1
26370	Cetn2	centrin 2	0	1
28135	Cep63	centrosomal protein 63	0	1
56424	Stub1	STIP1 homology and U-Box containing protein 1	0	1
56515	Rnf138	ring finger protein 138	0	1
69885	Aunip	aurora kinase A and ninein interacting protein	0	1
76843	Dtl	denticleless E3 ubiquitin protein ligase	0	1
