ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
67017	Fam210b	family with sequence similarity 210, member B	0.01	1
67299	Dock7	dedicator of cytokinesis 7	-0.01	1
68219	Nudt21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	-0.01	1
76089	Rapgef2	Rap guanine nucleotide exchange factor (GEF) 2	-0.01	1
93742	Pard3	par-3 family cell polarity regulator	0.01	1
12593	Cdyl	chromodomain protein, Y chromosome-like	0	1
17691	Sik1	salt inducible kinase 1	0	1
19719	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	0	1
22632	Yy1	YY1 transcription factor	0	1
235072	Sept7	septin 7	0	1
56637	Gsk3b	glycogen synthase kinase 3 beta	0	1
72320	Kif1bp	KIF1 binding protein	0	1
